entry,name,size,params,callees
0046d100,FUN_0046d100,10,1,""
0046d110,FUN_0046d110,15,2,""
0046d140,FUN_0046d140,33,2,""
0046d170,FUN_0046d170,70,3,"FID_conflict:_free FUN_0048cb20"
0046d1e0,FUN_0046d1e0,37,2,"__hypot"
0046d210,FUN_0046d210,1,0,""
0046d220,FUN_0046d220,151,1,"FUN_00401540 FUN_00401780 FUN_00403e90"
0046d300,FUN_0046d300,97,1,"FUN_00403040 FUN_00403400 MessageBoxA"
0046d3d0,FUN_0046d3d0,22,2,""
0046d430,FUN_0046d430,14,2,""
0046d460,FUN_0046d460,15,2,""
0046d470,FUN_0046d470,34,2,"FID_conflict:_free"
0046d4c0,FUN_0046d4c0,20,3,""
0046d500,FUN_0046d500,32,2,""
0046d520,FUN_0046d520,18,3,""
0046d540,FUN_0046d540,51,3,""
0046d580,FUN_0046d580,30,3,""
0046d5b0,FUN_0046d5b0,6,0,""
0046d5c0,FUN_0046d5c0,112,2,"FUN_0046cda0 FUN_0048a634"
0046d630,FUN_0046d630,34,2,"FID_conflict:_free"
0046d680,FUN_0046d680,6,0,""
0046d690,FUN_0046d690,79,2,"FUN_0046cda0 FUN_0046d5c0"
0046d6e0,FUN_0046d6e0,34,2,"FID_conflict:_free"
0046d730,FUN_0046d730,6,0,""
0046d740,FUN_0046d740,112,2,"FUN_0046cda0 FUN_0048a65e"
0046d7b0,FUN_0046d7b0,49,2,"FUN_0048a634"
0046d7f0,FUN_0046d7f0,34,2,"FID_conflict:_free"
0046d850,FUN_0046d850,121,0,""
0046d8d0,FUN_0046d8d0,179,0,""
0046d990,FUN_0046d990,291,0,"D3DXLoadSurfaceFromSurface FUN_0047a8c0 FUN_0048a688"
0046dac0,FUN_0046dac0,12,2,""
0046dad0,FUN_0046dad0,15,1,""
0046db00,FUN_0046db00,25,1,""
0046db20,FUN_0046db20,25,1,""
0046db40,FUN_0046db40,81,2,"FUN_0046cda0"
0046dba0,FUN_0046dba0,2916,1,"CreateMutexA CreateThread DeleteCriticalSection DestroyWindow Direct3DCreate9 DispatchMessageA FID_conflict:_free FUN_00401360 FUN_00401a70 FUN_00401b70 FUN_00402b60 FUN_00403040 FUN_00403400 FUN_004034d0 FUN_00403e90 FUN_00407210 FUN_00443a00 FUN_00443d60 FUN_00444340 FUN_00446460 FUN_004466d0 FUN_0046d220 FUN_0046d850 FUN_0046d8d0 FUN_0046ea20 FUN_0046ec20 FUN_0046efe0 FUN_0046f210 FUN_0046f4e0 FUN_0046f6f0 FUN_0046f7a0 FUN_0046fa20 FUN_0046fcb0 FUN_0046ff60 FUN_00470280 FUN_00470410 FUN_004707c0 FUN_00470b50 FUN_00471e20 FUN_00472290 FUN_0047f3c0 FUN_004807d0 FUN_0048a688 FUN_0048a697 FUN_00495300 GetDlgItem GetKeyboardState GetLastError GetSystemMetrics GetWindowRect InitializeCriticalSection IsDialogMessageA IsDlgButtonChecked MessageBoxA MoveWindow PeekMessageA SendMessageA SetCursor SetForegroundWindow SetWindowLongA SetWindowPos ShowCursor ShowWindow Sleep SystemParametersInfoA TranslateMessage WINNLSEnableIME __alloca_probe timeBeginPeriod timeEndPeriod"
0046e710,FUN_0046e710,23,1,"FID_conflict:_free FUN_0046d220"
0046e730,FUN_0046e730,23,1,"FID_conflict:_free FUN_004807d0"
0046e750,FUN_0046e750,18,1,"FID_conflict:_free"
0046e770,FUN_0046e770,606,4,"DefWindowProcA LoadCursorA SetCursor SetForegroundWindow ShowCursor"
0046ea20,FUN_0046ea20,412,1,"FUN_0046d210 FUN_0048a940 FUN_0048b1da FUN_0048b2f6 GetEnvironmentVariableA GetModuleFileNameA GetProcAddress LoadLibraryA QueryPerformanceCounter QueryPerformanceFrequency SystemParametersInfoA"
0046ec20,FUN_0046ec20,329,1,"FUN_00401540 FUN_00401670 FUN_00403e90 FUN_00444910 FUN_00445190 FUN_0046ed80 FUN_0046f4e0 FUN_0047a870 FUN_0047a8c0"
0046ed80,FUN_0046ed80,597,1,"FUN_00418b80 FUN_0042bdc0 FUN_00446460 FUN_004466d0 FUN_0046d850 FUN_0046d8d0 FUN_0046f430 FUN_0046f4e0 FUN_0046ff60 Sleep"
0046efe0,FUN_0046efe0,409,1,"FUN_00401540 FUN_00401670 FUN_00403e90 FUN_00444910 FUN_00445190 FUN_0046f190 FUN_0046f4e0 FUN_0047a870 FUN_0047a8c0 Sleep"
0046f190,FUN_0046f190,115,0,"FUN_00418b80 FUN_0042bdc0 FUN_00446460 FUN_004466d0 FUN_0046d850 FUN_0046d8d0 FUN_0046f430 FUN_0046ff60"
0046f210,FUN_0046f210,274,1,"FUN_00401540 FUN_00401670 FUN_00403e90 FUN_00444910 FUN_00445190 FUN_0046f330 FUN_0046f4e0 FUN_0047a870 FUN_0047a8c0"
0046f330,FUN_0046f330,247,1,"FUN_00418b80 FUN_0042bdc0 FUN_00446460 FUN_004466d0 FUN_0046d850 FUN_0046d8d0 FUN_0046f430 FUN_0046f4e0 FUN_0046ff60 Sleep"
0046f430,FUN_0046f430,168,0,"FUN_00402fc0 FUN_00443ef0 FUN_0046d990 FUN_0048a688 FUN_0048aff2 FUN_0048b1da FUN_0048b2f6"
0046f4e0,FUN_0046f4e0,308,0,"EnterCriticalSection FUN_004b44fd LeaveCriticalSection QueryPerformanceCounter timeGetTime"
0046f620,FUN_0046f620,155,0,"FUN_004b44fd QueryPerformanceCounter timeGetTime"
0046f6f0,FUN_0046f6f0,174,1,""
0046f7a0,FUN_0046f7a0,486,1,"CreateWindowExA FUN_0046f6f0 GetStockObject GetSystemMetrics GetWindowRect LoadCursorA RegisterClassA SendMessageA Sleep"
0046fa20,FUN_0046fa20,638,1,"FUN_00403400 FUN_004034d0 GetDC GetDeviceCaps ReleaseDC"
0046fcb0,FUN_0046fcb0,681,0,"FUN_00403400 FUN_0046fa20 FUN_0046ff60 FUN_0048a688 FUN_00495300"
0046ff60,FUN_0046ff60,750,1,""
00470280,FUN_00470280,371,0,"FUN_00402fc0 FUN_00470500 FUN_0048a688 FUN_0048a940 FUN_00495300 GetConsoleTitleA GetModuleFileNameA GetStartupInfoA __stricmp"
00470410,FUN_00470410,240,0,"FID_conflict:_free FUN_00402e00 FUN_0048a688 GetModuleFileNameA"
00470500,FUN_00470500,297,2,"CoCreateInstance CoInitialize CoUninitialize FID_conflict:_free FUN_0048a036 FUN_0048a688 MultiByteToWideChar"
00470630,FUN_00470630,369,3,"DestroyWindow FUN_004707c0 GetDlgItem SendMessageA"
004707c0,FUN_004707c0,186,0,"IsDlgButtonChecked"
00470880,FUN_00470880,415,1,"DirectInput8Create FUN_00403400 FUN_004468b0"
00470a70,FUN_00470a70,65,1,""
00470ac0,FUN_00470ac0,131,1,"FUN_0048a688"
00470b50,FUN_00470b50,79,0,"FUN_00470880"
00470bd0,FUN_00470bd0,27,1,"FUN_00495300"
00470bf0,FUN_00470bf0,145,1,""
00470c90,FUN_00470c90,105,1,"FUN_00470bf0 FUN_0047a8c0"
00470db0,FUN_00470db0,466,2,"FUN_0047a8c0 FUN_0048a688"
00470fa0,FUN_00470fa0,477,5,"FUN_0047a8c0 FUN_0048a688"
00471180,FUN_00471180,152,1,"FUN_00470db0 FUN_0047a8c0"
004712f0,FUN_004712f0,78,1,"FUN_00470db0"
00471480,FUN_00471480,78,1,"FUN_00470db0"
004714d0,FUN_004714d0,43,1,"FUN_00470db0"
004715e0,FUN_004715e0,112,1,"FUN_00470db0"
00471650,FUN_00471650,447,1,"FUN_00403610"
00471810,FUN_00471810,529,1,"FUN_00403610 FUN_00408380"
00471a30,FUN_00471a30,25,1,"FID_conflict:_free FUN_00471d00"
00471a50,FUN_00471a50,23,1,"FID_conflict:_free FUN_00471d00"
00471a70,FUN_00471a70,83,6,"FUN_00471b40 FUN_0048a697 FUN_00495300"
00471ad0,FUN_00471ad0,23,1,"FID_conflict:_free FUN_00471d00"
00471b40,FUN_00471b40,407,7,"FUN_004013e0 FUN_00401490 FUN_00401830"
00471d00,FUN_00471d00,176,1,"EnterCriticalSection FUN_004018f0 LeaveCriticalSection"
00471db0,FUN_00471db0,1,0,""
00471dc0,FUN_00471dc0,69,1,"CreateThread FUN_00495300"
00471e20,FUN_00471e20,170,0,"CloseHandle Sleep WaitForSingleObject"
00471f10,FUN_00471f10,675,2,"DirectSoundCreate8 FID_conflict:_free FUN_00403400 FUN_00473440 FUN_00485280 FUN_0048a688 FUN_0048a697 FUN_00495300 SetTimer"
004721c0,FUN_004721c0,36,1,"FID_conflict:_free"
00472260,FUN_00472260,39,0,"CreateThread"
00472290,FUN_00472290,298,0,"FID_conflict:_free FID_conflict:_free FUN_004729f0 KillTimer"
004723c0,FUN_004723c0,88,4,"_strncmp"
00472420,FUN_00472420,219,2,"FUN_0048a688 FUN_0048a940"
00472500,FUN_00472500,40,3,"FUN_00402e00"
00472530,FUN_00472530,34,1,"FUN_00402e00"
00472560,FUN_00472560,221,1,"CreateEventA CreateThread FUN_004729f0 FUN_00485360"
00472640,FUN_00472640,87,1,"FUN_00472420 FUN_00486cd0"
004726a0,FUN_004726a0,470,2,"CloseHandle CreateFileA EnterCriticalSection FID_conflict:_free FUN_004073d0 FUN_00472420 FUN_00473970 LeaveCriticalSection ReadFile SetFilePointer _malloc"
00472880,FUN_00472880,293,1,"CreateEventA CreateThread FUN_00472640 FUN_00485710"
004729b0,FUN_004729b0,55,2,"FUN_004863a0"
004729f0,FUN_004729f0,150,1,"CloseHandle FUN_004864f0 PostThreadMessageA WaitForSingleObject"
00472a90,FUN_00472a90,331,1,"CloseHandle Sleep WaitForSingleObject"
00472be0,FUN_00472be0,145,1,""
00472c80,FUN_00472c80,168,1,""
00472d30,FUN_00472d30,47,1,""
00472d60,FUN_00472d60,132,1,""
00472df0,FUN_00472df0,1385,0,"CloseHandle EnterCriticalSection FUN_00472420 FUN_004726a0 FUN_00472880 FUN_004729f0 FUN_00473380 FUN_00485c90 FUN_00485f70 FUN_00486330 FUN_004863a0 FUN_00486470 FUN_004864f0 FUN_00486570 FUN_00486600 FUN_00486af0 FUN_00486cd0 FUN_00486ff0 FUN_004870a0 LeaveCriticalSection PostThreadMessageA WaitForSingleObject"
00473380,FUN_00473380,182,2,""
00473440,FUN_00473440,699,1,"FID_conflict:_free FUN_00403400 FUN_004723c0 FUN_00473970 FUN_0048a688 FUN_0048cb20 Sleep _strncmp"
00473700,FUN_00473700,172,0,"FUN_00486890 MsgWaitForMultipleObjects PeekMessageA"
004737b0,FUN_004737b0,150,4,"EnterCriticalSection LeaveCriticalSection"
004738e0,FUN_004738e0,18,2,""
00473900,FUN_00473900,13,2,""
00473910,FUN_00473910,44,2,"FID_conflict:_free"
00473940,FUN_00473940,23,1,""
00473970,FUN_00473970,1,0,""
00473980,FUN_00473980,37,2,""
00473a00,FUN_00473a00,659,3,""
00473ca0,FUN_00473ca0,306,3,"FUN_0040c980 FUN_00495300"
00473de0,FUN_00473de0,357,3,"FUN_00474710 FUN_00495300"
00473f50,FUN_00473f50,215,1,"FUN_00402e00 FUN_00402fc0 FUN_0048a688 FUN_0048aff2"
00474030,FUN_00474030,733,1,"FUN_00403610 FUN_00403770 FUN_004037b0 FUN_00403890"
004743a0,FUN_004743a0,254,2,"FUN_00403610"
00474510,FUN_00474510,176,2,""
00474620,FUN_00474620,108,2,""
004746d0,FUN_004746d0,62,2,""
00474710,FUN_00474710,12074,1,"FUN_00403610 FUN_00403770 FUN_004037b0 FUN_00403830 FUN_00406e40 FUN_004084a0 FUN_00408670 FUN_004087f0 FUN_00408d60 FUN_00411060 FUN_00418030 FUN_0041af40 FUN_00473a00 FUN_00474030 FUN_004743a0 FUN_00474510 FUN_00474620 FUN_004746d0 FUN_00477a60 FUN_00477c60 FUN_00478480 FUN_004790a0 FUN_00479730 FUN_004797c0 FUN_00479860 FUN_00479900 FUN_004799b0 FUN_00479a50 FUN_00479b60 FUN_00479c80 FUN_00479ca0 FUN_0047e1d0 FUN_0047ee30 FUN_00484080 FUN_004841a0 FUN_004845f0 FUN_0048a688 FUN_004b413a FUN_004b4530 FUN_004b4a50 FUN_004b4d60 FUN_004b4f20 FUN_004b51f0 _malloc"
00477a60,FUN_00477a60,508,1,""
00477c60,FUN_00477c60,2027,1,"FUN_00403890 FUN_00431cd0 FUN_00479c80"
00478480,FUN_00478480,499,1,"FUN_00409880 FUN_00417e00 FUN_00478780 FUN_00478b20 FUN_00478cf0 FUN_004790f0"
00478680,FUN_00478680,105,3,""
004786f0,FUN_004786f0,48,2,"FUN_00474710"
00478720,FUN_00478720,92,4,"FUN_0040ab20 FUN_00474710"
00478780,FUN_00478780,911,2,"FUN_00404460"
00478b20,FUN_00478b20,464,1,"FUN_00404460"
00478cf0,FUN_00478cf0,837,2,"FUN_00404460 FUN_00406ee0 FUN_00479570 FUN_004795d0"
00479040,FUN_00479040,13,2,""
00479050,FUN_00479050,14,2,""
00479060,FUN_00479060,15,2,""
00479070,FUN_00479070,15,2,""
00479080,FUN_00479080,15,2,""
00479090,FUN_00479090,13,2,""
004790a0,FUN_004790a0,63,1,""
004790f0,FUN_004790f0,755,2,"FUN_00404460"
00479490,FUN_00479490,40,3,""
004794c0,FUN_004794c0,36,2,""
004794f0,FUN_004794f0,40,3,""
00479570,FUN_00479570,92,2,""
004795d0,FUN_004795d0,95,3,""
00479630,FUN_00479630,39,3,""
00479660,FUN_00479660,69,2,""
004796b0,FUN_004796b0,41,3,""
004796e0,FUN_004796e0,62,1,""
00479730,FUN_00479730,39,4,""
00479780,FUN_00479780,54,1,"FUN_004b413a"
004797c0,FUN_004797c0,158,5,""
00479860,FUN_00479860,158,5,""
00479900,FUN_00479900,158,5,""
004799b0,FUN_004799b0,154,5,""
00479a50,FUN_00479a50,268,5,""
00479b60,FUN_00479b60,252,5,""
00479c60,FUN_00479c60,26,4,""
00479c80,FUN_00479c80,32,3,""
00479ca0,FUN_00479ca0,68,3,""
00479d50,FUN_00479d50,804,2,"FUN_0047a8c0"
0047a0a0,FUN_0047a0a0,9,2,"FUN_00479d50"
0047a0b0,FUN_0047a0b0,1960,3,"FUN_00479d50 FUN_0047a8c0 FUN_0047a990"
0047a870,FUN_0047a870,70,0,""
0047a8c0,FUN_0047a8c0,205,1,""
0047a990,FUN_0047a990,241,2,""
0047aae0,FUN_0047aae0,1231,5,"FUN_00431af0"
0047afb0,FUN_0047afb0,51,2,"FUN_0047a0b0 FUN_0047aae0"
0047aff0,FUN_0047aff0,51,2,"FUN_0047a0b0 FUN_0047aae0"
0047b030,FUN_0047b030,63,5,""
0047b070,FUN_0047b070,58,4,""
0047b0b0,FUN_0047b0b0,1212,5,"FUN_00431af0 FUN_0048a688"
0047b570,FUN_0047b570,51,2,"FUN_0047a0b0 FUN_0047b0b0"
0047b5b0,FUN_0047b5b0,51,2,"FUN_0047a0b0 FUN_0047b0b0"
0047b5f0,FUN_0047b5f0,1176,1,"D3DXVec3Project FUN_0048a688 __libm_sse2_sqrt_precise"
0047ba90,FUN_0047ba90,43,2,"FUN_0047a0b0 FUN_0047b5f0"
0047bac0,FUN_0047bac0,1777,2,"FUN_0047a0b0 FUN_0047b5f0 __libm_sse2_sqrt_precise"
0047c1d0,FUN_0047c1d0,672,2,"D3DXMatrixMultiply D3DXMatrixRotationX D3DXMatrixRotationY D3DXMatrixRotationZ FUN_0048a688"
0047c470,FUN_0047c470,71,2,"FUN_0047a0b0 FUN_0047c1d0"
0047c4c0,FUN_0047c4c0,514,2,"D3DXVec3Transform FUN_0047a0b0 FUN_0047c1d0 FUN_0048a688 __libm_sse2_sqrt_precise"
0047c6d0,FUN_0047c6d0,2113,2,"D3DXMatrixMultiply D3DXMatrixRotationX D3DXMatrixRotationY D3DXMatrixRotationZ FUN_00431af0 FUN_00444950 FUN_00444990 FUN_00479d50 FUN_0047a8c0 FUN_0048a688"
0047cf30,FUN_0047cf30,1225,4,"D3DXMatrixMultiply D3DXMatrixRotationX D3DXMatrixRotationY D3DXMatrixRotationZ FUN_00444950 FUN_00444990 FUN_00479d50 FUN_0047a8c0 FUN_0048a688"
0047d400,FUN_0047d400,221,3,""
0047d4e0,FUN_0047d4e0,221,3,""
0047d5c0,FUN_0047d5c0,42,3,""
0047d5f0,FUN_0047d5f0,277,4,"FUN_00479d50 FUN_0047a8c0"
0047d710,FUN_0047d710,138,3,"FUN_00479d50 FUN_0047a8c0 FUN_0047a990"
0047d7a0,FUN_0047d7a0,334,4,"FUN_00479d50 FUN_0047a8c0"
0047d8f0,FUN_0047d8f0,334,4,"FUN_00479d50 FUN_0047a8c0"
0047da40,FUN_0047da40,246,4,"FUN_00479d50 FUN_0047a8c0"
0047db40,FUN_0047db40,1559,2,"FUN_00431cd0 FUN_004448d0 FUN_00444910 FUN_00444990 FUN_00479d50 FUN_0047a0b0 FUN_0047aae0 FUN_0047b0b0 FUN_0047ba90 FUN_0047bac0 FUN_0047c470 FUN_0047c4c0 FUN_0047c6d0 FUN_0047cf30 FUN_0047d5f0 FUN_0047da40 FUN_0047e240 FUN_0047e570 FUN_0047e640 FUN_0047e9c0 FUN_0047eb90"
0047e1d0,FUN_0047e1d0,81,2,"FUN_0047aae0 FUN_0047b0b0"
0047e240,FUN_0047e240,816,7,"FUN_0047a8c0"
0047e570,FUN_0047e570,194,7,"FUN_0047e240"
0047e640,FUN_0047e640,571,5,"FUN_0047a8c0 FUN_0047edc0"
0047e880,FUN_0047e880,319,3,"FUN_0047a8c0"
0047e9c0,FUN_0047e9c0,458,4,"FUN_0047a8c0 FUN_0047edc0"
0047eb90,FUN_0047eb90,553,5,"FUN_0047a8c0 FUN_0047edc0"
0047edc0,FUN_0047edc0,32,3,""
0047edf0,FUN_0047edf0,56,1,"__libm_sse2_sqrt_precise"
0047ee30,FUN_0047ee30,650,1,"FID_conflict:_free FUN_004037b0 FUN_0047f370 _malloc"
0047f0c0,FUN_0047f0c0,636,1,"FUN_0047f370"
0047f370,FUN_0047f370,32,3,""
0047f390,FUN_0047f390,3,1,""
0047f3a0,FUN_0047f3a0,3,1,""
0047f3b0,FUN_0047f3b0,3,1,""
0047f3c0,FUN_0047f3c0,5047,1,"FUN_004013e0 FUN_00401490 FUN_0040c980 FUN_0040cdb0 FUN_0048a697 FUN_0048b092 FUN_00495300"
00480780,FUN_00480780,12,1,"FUN_0040cdb0"
00480790,FUN_00480790,34,1,"FID_conflict:_free"
004807d0,FUN_004807d0,229,1,"FID_conflict:_free FUN_00403e90 FUN_00483d50 `eh_vector_destructor_iterator'"
004808c0,FUN_004808c0,2075,0,""
004810f0,FUN_004810f0,37,3,""
00481120,FUN_00481120,49,3,""
00481160,FUN_00481160,49,3,""
004811a0,FUN_004811a0,48,3,""
004811d0,FUN_004811d0,1921,1,"FUN_0048a688"
00481990,FUN_00481990,107,4,"D3DXLoadSurfaceFromFileInMemory FUN_004811d0"
00481a00,FUN_00481a00,572,7,"D3DXCreateTexture D3DXCreateTextureFromFileInMemoryEx D3DXLoadSurfaceFromSurface FUN_004811d0 FUN_0048a688"
00481c40,FUN_00481c40,459,5,"D3DXCreateTexture D3DXLoadSurfaceFromMemory FUN_0048a688"
00481e10,FUN_00481e10,72,4,"D3DXCreateTexture"
00481e60,FUN_00481e60,68,3,""
00481eb0,FUN_00481eb0,64,1,"FUN_004820a0 FUN_004822e0 FUN_004851f0"
00481f00,FUN_00481f00,411,2,"FUN_00402e00 FUN_004034d0 FUN_004821e0 FUN_0048a688 FUN_0048aff2 FUN_00495300 _malloc"
004820a0,FUN_004820a0,154,3,"FID_conflict:_free FUN_004034d0 FUN_00481f00 FUN_004851f0 FUN_0048a697 FUN_00495300"
00482140,FUN_00482140,147,2,"FUN_004820a0 FUN_004851f0 Sleep"
004821e0,FUN_004821e0,245,3,"FUN_00402e00 FUN_004034d0 FUN_0048a688 FUN_0048aff2"
004822e0,FUN_004822e0,482,1,"FUN_0040c980 FUN_00473ca0 FUN_00474710 FUN_004824d0"
004824d0,FUN_004824d0,745,5,"FUN_004034d0 FUN_00481a00 FUN_00481c40 FUN_00481e10 FUN_00481e60 FUN_00482a90 FUN_0048a688"
004827d0,FUN_004827d0,135,0,"FID_conflict:_free FUN_004822e0 FUN_004828e0"
004828a0,FUN_004828a0,63,2,"FID_conflict:_free FUN_004828e0"
004828e0,FUN_004828e0,356,1,"FID_conflict:_free"
00482a50,FUN_00482a50,53,1,"FID_conflict:_free"
00482a90,FUN_00482a90,233,3,""
00482b80,FUN_00482b80,154,10,"FUN_0046c3f0 FUN_0048a688"
00482c20,FUN_00482c20,234,8,"FUN_0046c3f0 FUN_0048a688 FUN_0048abc1"
00482d10,FUN_00482d10,295,7,"FUN_0046c3f0 FUN_0048a688 FUN_0048abc1"
00482e40,FUN_00482e40,265,7,"FUN_0046c3f0 FUN_0048a688 FUN_0048abc1"
00482f50,FUN_00482f50,255,2,"D3DXLoadSurfaceFromSurface FUN_0047a8c0 FUN_0048a688"
00483050,FUN_00483050,218,7,"D3DXLoadSurfaceFromSurface FUN_0047a8c0"
00483130,FUN_00483130,111,6,"D3DXLoadSurfaceFromSurface FUN_0047a8c0"
00483740,FUN_00483740,237,1,"EnterCriticalSection FUN_00474710 FUN_00483d50 FUN_0048a688 LeaveCriticalSection"
00483830,FUN_00483830,382,1,"EnterCriticalSection FUN_00474710 FUN_00483d50 FUN_0048a688 LeaveCriticalSection"
00483a00,FUN_00483a00,112,2,"EnterCriticalSection FUN_0047db40 LeaveCriticalSection"
00483a70,FUN_00483a70,177,2,""
00483b30,FUN_00483b30,172,2,""
00483be0,FUN_00483be0,177,2,""
00483ca0,FUN_00483ca0,172,2,""
00483d50,FUN_00483d50,431,2,"FID_conflict:_free FID_conflict:_free"
00483f00,FUN_00483f00,379,8,"EnterCriticalSection FUN_0040ab20 FUN_00474710 FUN_00483a70 FUN_00483b30 FUN_00483be0 FUN_00483ca0 FUN_00484de0 LeaveCriticalSection"
00484080,FUN_00484080,283,5,"EnterCriticalSection FUN_0040ab20 FUN_00474710 FUN_00483a70 FUN_00483b30 FUN_00483be0 FUN_00483ca0 FUN_00484de0 LeaveCriticalSection"
004841a0,FUN_004841a0,214,4,"EnterCriticalSection FUN_0040ab20 FUN_00474710 FUN_00483a70 FUN_00484de0 LeaveCriticalSection"
00484280,FUN_00484280,146,2,""
00484320,FUN_00484320,108,2,"FUN_00484280"
00484390,FUN_00484390,128,2,"FUN_00474710 FUN_00484280"
00484410,FUN_00484410,65,1,"FUN_00484280"
00484460,FUN_00484460,49,2,"FUN_00484280"
004844a0,FUN_004844a0,34,1,"FUN_00484280"
004844d0,FUN_004844d0,43,2,"FUN_00484280"
00484500,FUN_00484500,49,2,"FUN_00484280"
00484540,FUN_00484540,34,2,""
00484570,FUN_00484570,30,2,"FUN_00484280"
00484590,FUN_00484590,73,2,""
004845f0,FUN_004845f0,24,1,"FUN_00484280"
00484610,FUN_00484610,17,2,"FUN_00484320"
00484630,FUN_00484630,17,2,"FUN_00484390"
004846f0,FUN_004846f0,56,1,"FUN_00484280"
00484730,FUN_00484730,56,1,"FUN_00484280"
00484770,FUN_00484770,73,2,"FUN_00484280 FUN_00484c00"
004847c0,FUN_004847c0,73,2,"FUN_00484280 FUN_00484c00"
00484810,FUN_00484810,66,1,"FUN_00484280"
00484860,FUN_00484860,48,2,"FUN_00484280"
004848b0,FUN_004848b0,42,2,"FUN_00484280"
004848e0,FUN_004848e0,48,2,"FUN_00484280"
00484910,FUN_00484910,31,2,""
00484930,FUN_00484930,36,2,"FUN_00473a00 FUN_00484280"
00484960,FUN_00484960,25,2,"FUN_00473a00"
00484980,FUN_00484980,19,3,"FUN_00473a00"
004849a0,FUN_004849a0,25,2,"FUN_00485010"
004849c0,FUN_004849c0,19,3,"FUN_00485010"
004849e0,FUN_004849e0,36,3,"FUN_00473a00 FUN_00484280"
00484a10,FUN_00484a10,36,2,"FUN_00484280 FUN_00485010"
00484a40,FUN_00484a40,117,1,"FUN_0048a688 FUN_00495300"
00484ac0,FUN_00484ac0,225,1,"FUN_0048a688 FUN_00495300"
00484bd0,FUN_00484bd0,44,3,"FUN_00484c00"
00484c00,FUN_00484c00,90,2,""
00484c60,FUN_00484c60,86,3,"FUN_00484280 FUN_00484c00"
00484cc0,FUN_00484cc0,58,2,"FUN_00484280 FUN_00484c00"
00484d30,FUN_00484d30,104,3,"EnterCriticalSection FUN_00483a70 FUN_00484de0 LeaveCriticalSection"
00484da0,FUN_00484da0,55,2,"FUN_00484280"
00484de0,FUN_00484de0,159,0,"FUN_0040c980 FUN_0040cdb0 FUN_0048a697"
00484e80,FUN_00484e80,32,1,"FUN_00484280"
00484ea0,FUN_00484ea0,32,1,"FUN_00484280"
00484ec0,FUN_00484ec0,32,1,"FUN_00484280"
00484ee0,FUN_00484ee0,29,1,"FUN_00484280"
00484f00,FUN_00484f00,27,1,"FUN_00484280"
00484f20,FUN_00484f20,146,2,"FUN_00431af0 FUN_00484280"
00485010,FUN_00485010,232,3,"FUN_0040ab20"
00485100,FUN_00485100,9,3,"FUN_00473a00"
00485120,FUN_00485120,19,2,""
00485140,FUN_00485140,19,2,""
00485170,FUN_00485170,41,2,""
004851f0,FUN_004851f0,1,0,""
00485210,FUN_00485210,23,1,""
00485230,FUN_00485230,73,2,"DirectSoundCreate8 FUN_00485280"
00485280,FUN_00485280,211,1,"FUN_0048a688"
00485360,FUN_00485360,879,12,"CloseHandle FID_conflict:_free FUN_00486710 FUN_00486c10 FUN_0048a036 FUN_0048a688 FUN_0048a697"
004856e0,FUN_004856e0,46,1,"CloseHandle FID_conflict:_free"
00485710,FUN_00485710,847,13,"FID_conflict:_free FUN_00486710 FUN_0048a036 FUN_0048a688 FUN_0048a697"
00485a70,FUN_00485a70,489,5,"FUN_00486eb0 FUN_0048a036 FUN_00495300 SetFilePointer Sleep"
00485c60,FUN_00485c60,33,2,"FID_conflict:_free FUN_00485ef0"
00485c90,FUN_00485c90,605,2,"FID_conflict:_free FUN_0048a036 FUN_0048a688"
00485ef0,FUN_00485ef0,126,1,"CloseHandle FID_conflict:_free FID_conflict:_free"
00485f70,FUN_00485f70,366,4,"FUN_00486db0 FUN_00486eb0 FUN_00495300 Sleep"
004860e0,FUN_004860e0,366,5,"FUN_00486db0 FUN_00486eb0 FUN_00495300 Sleep"
00486250,FUN_00486250,105,2,"Sleep"
004862c0,FUN_004862c0,110,1,"FUN_0048c91c"
00486330,FUN_00486330,23,1,""
00486350,FUN_00486350,68,3,""
004863a0,FUN_004863a0,204,4,"FUN_0046f4e0 FUN_00485f70 FUN_00486250 FUN_004862c0 FUN_00486470 FUN_00486670"
00486470,FUN_00486470,114,2,""
004864f0,FUN_004864f0,128,2,"CloseHandle"
00486570,FUN_00486570,144,1,"CloseHandle FUN_0046f4e0 SetFilePointer"
00486600,FUN_00486600,103,1,"FUN_0046f4e0 FUN_00486cd0"
00486670,FUN_00486670,57,1,""
004866b0,FUN_004866b0,82,1,""
00486710,FUN_00486710,84,5,"FUN_00485a70"
00486770,FUN_00486770,39,2,"FID_conflict:_free FUN_00485ef0"
00486890,FUN_00486890,597,1,"EnterCriticalSection FUN_00485f70 FUN_00486250 FUN_00486db0 FUN_00486eb0 FUN_00495300 LeaveCriticalSection"
00486af0,FUN_00486af0,182,2,"FUN_00485f70 FUN_00486250 FUN_00486db0"
00486be0,FUN_00486be0,33,1,"CloseHandle"
00486c10,FUN_00486c10,185,3,"CreateFileA FUN_00486db0 FUN_004871c0 FormatMessageA GetLastError LocalFree"
00486cd0,FUN_00486cd0,143,3,"FUN_00486c10 FUN_00486db0 FUN_004871c0"
00486d60,FUN_00486d60,52,4,""
00486db0,FUN_00486db0,244,3,"SetFilePointer"
00486eb0,FUN_00486eb0,200,4,"FUN_0048cb20 ReadFile"
